0.0,0.0,-18.596,87.297,762.35,0.0,936.47,1 Motor fault
0.0,0.0,-9.0507,27.842,845.58,0.0,466.02,3 Battery fault
-0.47655,0.0,-11.323,87.661,3987.3,-1.0832,1835.3,3 Battery fault
26.933,0.10783,-19.193,101.56,129.03,64.998,878.93,4 ICE fault
-2.9579,0.0,-12.707,20.695,1839.6,-6.7646,682.8,2 Generator fault
0.0,0.0,98.279,94.768,8161.4,0.0,3053.8,1 Motor fault
0.0,0.0,37.042,119.69,10825.0,0.0,4000.5,3 Battery fault
11.198,0.0,14.672,132.06,5193.5,26.249,2538.9,2 Generator fault
1.1197,1.5264,-16.742,48.71,1313.6,6.1096,769.26,0 No fault
32.539,-0.12943,-19.743,114.64,-175.68,78.603,902.87,4 ICE fault
2.1282,0.0,-9.8909,56.0,84.602,4.9096,488.39,2 Generator fault
0.0,0.0,-14.122,69.211,3346.7,0.0,1504.2,3 Battery fault
52.403,-9.5495,-32.663,119.38,-904.86,104.8,739.68,4 ICE fault
0.0,0.0,-4.5309,30.918,-40.929,0.0,245.3,1 Motor fault
0.0,0.0,41.687,85.201,11866.0,0.0,4003.3,1 Motor fault
15.627,1.1124,-17.239,58.196,1102.3,39.551,789.3,0 No fault
0.0,2.6509,4.6452,61.763,-2615.0,6.1218,-213.65,1 Motor fault
-21.588,-0.0090898,10.843,121.25,4921.1,-47.785,2373.5,1 Motor fault
7.9518,0.0,14.284,129.0,5110.0,18.541,2490.4,2 Generator fault
0.0032065,0.91575,-15.405,40.534,1482.7,2.1195,748.37,1 Motor fault
-4.0992,2.6155,-15.571,24.903,1847.0,-3.4014,719.8,0 No fault
36.398,0.0,16.024,106.99,4511.1,88.832,2141.3,0 No fault
-6.953,2.1287,-16.131,37.105,1572.1,-11.002,744.73,0 No fault
-0.24146,2.2706,-15.781,27.861,1778.6,4.6793,725.34,0 No fault
1.616,2.3725,-15.622,23.199,1891.2,9.2263,717.92,0 No fault
0.0,0.0,0.0076814,8.6812,-195.52,0.0,17.757,3 Battery fault
0.0,0.0,5.6494,77.982,3267.5,0.0,1555.0,3 Battery fault
0.0,0.0015444,-15.547,86.518,-1.3239,0.0035516,717.87,1 Motor fault
37.872,0.0,16.482,121.17,4896.9,92.672,2366.1,0 No fault
0.0,0.0,-1.5605,21.663,-404.05,0.0,67.605,3 Battery fault
0.0,0.0,41.866,63.917,3938.0,0.0,1624.5,3 Battery fault
-4.6135,0.0,9.5694,66.481,3409.5,-10.527,1499.0,0 No fault
12.505,-0.0077153,14.027,133.11,5255.1,29.218,2564.8,2 Generator fault
-19.344,0.0,6.3311,70.622,3537.2,-43.085,1568.8,1 Motor fault
16.238,0.0,-4.5976,39.794,-471.55,38.323,199.37,2 Generator fault
-6.7284,-9.9615,56.938,78.63,3739.4,-37.339,1691.5,0 No fault
-4.8737,2.5135,-15.696,27.726,1781.3,-5.4043,724.97,0 No fault
0.0,-0.090304,21.813,75.371,4002.3,-0.20696,1737.4,1 Motor fault
0.0,0.0,-7.8416,35.926,348.2,0.0,394.96,3 Battery fault
-1.0769,0.021661,-0.80472,18.041,-402.42,-2.421,37.986,0 No fault
0.58736,0.0,12.078,96.76,4232.9,1.3522,1979.1,2 Generator fault
0.0,-0.0024724,-9.0528,50.473,-8.2719,-0.0056837,416.71,1 Motor fault
-3.5823,0.93536,-17.562,69.343,827.73,-6.0593,805.58,4 ICE fault
0.0,0.0,-5.745,25.381,285.41,0.0,289.98,3 Battery fault
0.0,0.0,-7.1036,56.379,-370.83,0.0,365.03,3 Battery fault
0.0,0.0,-37.842,108.92,3789.7,0.0,1956.9,3 Battery fault
0.0,0.0,-20.584,104.68,4256.4,0.0,2051.4,3 Battery fault
56.236,0.0,17.552,130.04,5151.7,141.8,2510.6,0 No fault
0.0,0.0,-26.53,123.52,1126.1,0.0,1338.2,3 Battery fault
0.0,0.0,40.435,94.125,11597.0,0.0,4002.9,1 Motor fault
0.0,0.00097842,-13.938,35.617,1538.9,0.0024181,723.14,3 Battery fault
11.512,0.0,7.7173,64.532,3476.3,26.972,1501.4,0 No fault
0.0,-0.11729,-9.6337,39.101,-64.157,-0.26951,306.78,1 Motor fault
0.0,0.0,41.907,85.423,11851.0,0.0,4001.2,1 Motor fault
3.2728,2.1598,-15.826,28.119,1773.0,12.597,725.92,0 No fault
1.0298,0.064564,-1.0286,22.203,-495.57,2.5195,46.664,0 No fault
12.393,1.2688,-17.003,53.391,1206.7,32.107,778.42,1 Motor fault
2.2542,1.4405,-16.853,51.0,1262.6,8.5453,774.09,0 No fault
-5.0494,0.0,11.783,116.0,4775.2,-11.523,2289.4,0 No fault
0.0,0.0,-16.012,92.201,191.98,0.0,818.74,1 Motor fault
10.406,0.0,-11.061,40.898,765.75,24.326,552.22,2 Generator fault
31.257,0.021007,-19.429,106.41,23.083,75.712,889.76,4 ICE fault
